ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
602	"ENSMUSG00000028455"	"Stoml2"	chr4	-	43028937	43029358	43028937	43029066	43029278	43029358	602	18,19,27	225,237,283	20,16,17	225,260,247	312	100	0.414661936074	0.931990430428	0.025,0.025,0.03	0.028,0.019,0.022	0.004
668	"ENSMUSG00000025473"	"Adam8"	chr7	-	139987178	139987737	139987178	139987268	139987559	139987737	668	29,31,38	3,10,6	53,46,35	3,10,5	391	100	0.410867756171	0.931990430428	0.712,0.442,0.618	0.819,0.541,0.642	-0.077
752	"ENSMUSG00000085517"	"Gm12963"	chr4	-	130027966	130028346	130027966	130028155	130028275	130028346	752	19,15,10	4,0,0	14,14,9	0,0,1	220	100	0.411734718957	0.931990430428	0.683,1.0,1.0	1.0,1.0,0.804	-0.04
978	"ENSMUSG00000044348"	"Mcart6"	chrX	-	137015256	137016339	137015256	137015382	137016248	137016339	978	8,2,3	18,8,18	3,5,2	10,27,12	966	100	0.411802698066	0.931990430428	0.044,0.025,0.017	0.03,0.019,0.017	0.007
982	"ENSMUSG00000015149"	"Sirt2"	chr7	+	28785663	28785882	28785663	28785719	28785805	28785882	982	104,88,68	929,875,837	73,79,67	829,839,809	186	100	0.412074179537	0.931990430428	0.057,0.051,0.042	0.045,0.048,0.043	0.005
1668	"ENSMUSG00000040356"	"Skiv2l"	chr17	-	34845648	34845912	34845648	34845755	34845827	34845912	1668	29,24,34	97,104,134	32,31,39	115,118,106	172	100	0.41707994322	0.93282395903	0.148,0.118,0.129	0.139,0.133,0.176	-0.018
2352	"ENSMUSG00000053693"	"Mast1"	chr8	-	84925274	84925541	84925274	84925342	84925408	84925541	2352	24,19,25	52,70,54	22,15,21	30,51,41	166	100	0.418121892063	0.934241102578	0.218,0.141,0.218	0.306,0.151,0.236	-0.039
2403	"ENSMUSG00000004561"	"Mettl17"	chr14	+	51888741	51889635	51888741	51888836	51889527	51889635	2403	311,306,337	5,4,3	285,293,264	1,3,4	791	100	0.418548273658	0.93428141476	0.887,0.906,0.934	0.973,0.925,0.893	-0.021
1883	"ENSMUSG00000007850"	"Hnrnph1"	chr11	+	50379467	50379964	50379467	50379623	50379820	50379964	1883	360,392,375	664,739,679	289,257,280	549,525,578	297	100	0.419212809392	0.934852736734	0.154,0.152,0.157	0.151,0.142,0.14	0.01
1162	"ENSMUSG00000025733"	"Rhot2"	chr17	-	25839984	25840335	25839984	25840107	25840221	25840335	1162	55,44,50	2,1,2	43,47,32	5,0,0	214	100	0.421259995471	0.936030130786	0.928,0.954,0.921	0.801,1.0,1.0	0.001
1632	"ENSMUSG00000022621"	"Rabl2"	chr15	-	89583909	89584390	89583909	89584007	89584278	89584390	1632	132,130,119	42,30,31	133,102,85	28,46,29	371	100	0.420281307135	0.936030130786	0.459,0.539,0.509	0.561,0.374,0.441	0.044
2224	"ENSMUSG00000042817"	"Flt3"	chr5	-	147330740	147332995	147330740	147331305	147332889	147332995	2224	7,11,2	44,49,65	8,13,8	38,51,31	1684	100	0.42110569135	0.936030130786	0.009,0.013,0.002	0.012,0.015,0.015	-0.006
638	"ENSMUSG00000028552"	"Eps15"	chr4	+	109361162	109361867	109361162	109361324	109361669	109361867	638	18,29,16	163,138,144	14,14,30	153,151,180	445	100	0.421377200485	0.936030130786	0.024,0.045,0.024	0.02,0.02,0.036	0.006
1921	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85079788	85080225	85079788	85079837	85080119	85080225	1921	172,160,147	75,82,62	145,124,142	86,60,65	382	100	0.422018550557	0.936545532177	0.375,0.338,0.383	0.306,0.351,0.364	0.025
1354	"ENSMUSG00000020156"	"Mum1"	chr10	+	80236110	80238920	80236110	80236181	80238859	80238920	1354	951,957,904	0,0,0	762,844,810	1,2,0	2778	100	0.424483771534	0.938455648982	1.0,1.0,1.0	0.965,0.938,1.0	0.032
2536	"ENSMUSG00000068206"	"Pick1"	chr15	+	79247264	79248296	79247264	79247315	79248151	79248296	2536	618,719,638	170,213,166	576,530,613	148,149,139	936	100	0.424519928626	0.938455648982	0.28,0.265,0.291	0.294,0.275,0.32	-0.018
709	"ENSMUSG00000014873"	"Surf2"	chr2	+	26917427	26919055	26917427	26917531	26918928	26919055	709	421,397,442	23,25,26	316,373,351	12,23,17	1497	100	0.424068134086	0.938455648982	0.55,0.515,0.532	0.638,0.52,0.58	-0.047
945	"ENSMUSG00000043085"	"Tmem82"	chr4	-	141614944	141616621	141614944	141615135	141616203	141616621	945	85,83,90	2,3,4	145,141,201	2,4,5	1168	100	0.424284641742	0.938455648982	0.784,0.703,0.658	0.861,0.751,0.775	-0.081
2567	"ENSMUSG00000032115"	"Hyou1"	chr9	+	44380815	44381408	44380815	44380862	44381271	44381408	2567	164,168,170	0,1,3	114,130,95	0,0,0	509	100	0.425647046596	0.939520548181	1.0,0.971,0.918	1.0,1.0,1.0	-0.037
2680	"ENSMUSG00000001520"	"Nrip2"	chr6	+	128407685	128408932	128407685	128407738	128407983	128408932	2680	27,38,33	11,10,16	14,25,26	7,10,14	345	100	0.425822905797	0.939520548181	0.416,0.524,0.374	0.367,0.42,0.35	0.059
1464	"ENSMUSG00000026199"	"Ankzf1"	chr1	+	75195062	75195712	75195062	75195256	75195568	75195712	1464	197,194,187	4,7,5	191,176,157	2,0,9	412	100	0.427432463889	0.941256474859	0.923,0.871,0.901	0.959,1.0,0.809	-0.024
39	"ENSMUSG00000032301"	"Psma4"	chr9	+	54952081	54952383	54952081	54952108	54952340	54952383	39	12,33,17	366,382,387	18,17,11	326,313,362	332	100	0.427301461891	0.941256474859	0.01,0.025,0.013	0.016,0.016,0.009	0.002
1284	"ENSMUSG00000022978"	"Mis18a"	chr16	-	90726292	90727404	90726292	90726359	90727025	90727404	1284	4,8,4	25,10,20	3,5,4	20,10,26	766	100	0.428381428013	0.942439141629	0.02,0.095,0.025	0.019,0.061,0.02	0.013
2019	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103175618	103177419	103175618	103175669	103177338	103177419	2019	361,390,355	273,269,261	251,344,319	229,225,266	1769	100	0.429149992444	0.943223038148	0.07,0.076,0.071	0.058,0.08,0.063	0.005
2132	"ENSMUSG00000034928"	"Rnf44"	chr13	-	54683960	54684488	54683960	54684150	54684337	54684488	2132	48,52,57	11,21,17	41,54,37	15,21,14	287	100	0.42965813693	0.943361692436	0.603,0.463,0.539	0.488,0.473,0.479	0.055
2479	"ENSMUSG00000028907"	"Utp11l"	chr4	-	124682412	124683348	124682412	124682506	124683234	124683348	2479	58,61,59	111,122,119	53,57,63	96,87,119	828	100	0.430037694585	0.943361692436	0.059,0.057,0.056	0.063,0.073,0.06	-0.008
455	"ENSMUSG00000047767"	"Atg16l2"	chr7	-	101291486	101291999	101291486	101291592	101291878	101291999	455	104,89,110	53,44,49	55,95,71	36,45,40	386	100	0.430515896558	0.943506102801	0.337,0.344,0.368	0.284,0.354,0.315	0.032
2331	"ENSMUSG00000040669"	"Phc1"	chr6	-	122321871	122322472	122321871	122322083	122322324	122322472	2331	100,108,120	68,77,52	87,121,90	64,77,62	341	100	0.431174022187	0.944044174894	0.301,0.291,0.404	0.285,0.315,0.299	0.032
1319	"ENSMUSG00000003808"	"Farsa"	chr8	+	84868008	84868338	84868008	84868086	84868223	84868338	1319	76,58,45	108,95,105	51,52,57	78,80,85	237	100	0.431935081663	0.944806373657	0.229,0.205,0.153	0.216,0.215,0.221	-0.022
1039	"ENSMUSG00000093674"	"Rpl41"	chr10	-	128548657	128548971	128548657	128548680	128548948	128548971	1039	187,210,226	1218,1264,1234	223,162,184	1325,1150,1200	368	100	0.437120138747	0.94738988815	0.04,0.043,0.047	0.044,0.037,0.04	0.003
1081	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8847666	8847982	8847666	8847733	8847913	8847982	1081	50,39,54	277,246,247	37,49,46	280,244,279	280	100	0.438484991214	0.94738988815	0.061,0.054,0.072	0.045,0.067,0.056	0.006
1109	"ENSMUSG00000013858"	"ORF61"	chr10	-	79978187	79978605	79978187	79978320	79978391	79978605	1109	42,36,39	437,448,439	49,37,51	460,447,466	171	100	0.435307639402	0.94738988815	0.053,0.045,0.049	0.059,0.046,0.06	-0.006
1127	"ENSMUSG00000027185"	"Nat10"	chr2	-	103734374	103734990	103734374	103734525	103734865	103734990	1127	34,29,35	51,56,53	25,39,39	42,41,61	440	100	0.438046287784	0.94738988815	0.132,0.105,0.13	0.119,0.178,0.127	-0.019
1241	"ENSMUSG00000027936"	"Crtc2"	chr3	+	90258464	90259492	90258464	90258526	90259385	90259492	1241	178,204,228	2,0,4	171,201,201	3,1,4	959	100	0.437290893348	0.94738988815	0.903,1.0,0.856	0.856,0.954,0.84	0.036
1916	"ENSMUSG00000004846"	"Plod3"	chr5	+	136991543	136992088	136991543	136991657	136991771	136992088	1916	8,6,4	141,198,203	5,3,4	175,155,135	214	100	0.437611642422	0.94738988815	0.026,0.014,0.009	0.013,0.009,0.014	0.004
2055	"ENSMUSG00000031442"	"Mcf2l"	chr8	+	13018695	13020505	13018695	13018799	13018938	13020505	2055	291,253,339	23,28,33	279,255,251	29,28,29	239	100	0.435956703158	0.94738988815	0.841,0.791,0.811	0.801,0.792,0.784	0.022
2134	"ENSMUSG00000034928"	"Rnf44"	chr13	-	54683960	54684488	54683960	54684086	54684337	54684488	2134	90,87,91	97,70,73	65,77,79	77,79,66	351	100	0.43405700696	0.94738988815	0.209,0.261,0.262	0.194,0.217,0.254	0.022
2358	"ENSMUSG00000034156"	"Bzrap1"	chr11	+	87781681	87782049	87781681	87781753	87781944	87782049	2358	20,21,5	67,65,73	12,10,23	45,71,49	291	100	0.438499078475	0.94738988815	0.093,0.1,0.023	0.084,0.046,0.139	-0.018
2585	"ENSMUSG00000044533"	"Rps2"	chr17	+	24720272	24720731	24720272	24720452	24720533	24720731	2585	70,74,95	1457,1502,1492	89,83,86	1783,1810,1735	181	100	0.435000968196	0.94738988815	0.026,0.026,0.034	0.027,0.025,0.027	0.002
612	"ENSMUSG00000028821"	"Syf2"	chr4	+	134934455	134935049	134934455	134934581	134934931	134935049	612	78,59,60	444,418,446	58,67,61	366,367,373	450	100	0.434852644738	0.94738988815	0.038,0.03,0.029	0.034,0.039,0.035	-0.004
690	"ENSMUSG00000007050"	"Lsm2"	chr17	+	34984979	34985139	34984979	34985008	34985108	34985139	690	8,9,6	0,0,0	2,8,10	0,3,0	200	100	0.436959276314	0.94738988815	1.0,1.0,1.0	1.0,0.571,1.0	0.143
863	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25355813	25356142	25355813	25355953	25356028	25356142	863	11,7,9	106,86,113	8,14,8	89,85,96	175	100	0.434660042226	0.94738988815	0.056,0.044,0.044	0.049,0.086,0.045	-0.012
1682	"ENSMUSG00000034255"	"Arhgap27"	chr11	-	103338306	103338755	103338306	103338397	103338687	103338755	1682	24,34,48	36,17,29	37,32,27	34,31,26	390	100	0.440171317773	0.950105636853	0.146,0.339,0.298	0.218,0.209,0.21	0.049
1110	"ENSMUSG00000058740"	"Kcnt1"	chr2	+	25909204	25909677	25909204	25909306	25909593	25909677	1110	91,72,86	35,48,30	73,73,73	24,28,32	387	100	0.444925985658	0.950417139146	0.402,0.279,0.426	0.44,0.403,0.371	-0.036
1325	"ENSMUSG00000053754"	"Chd8"	chr14	-	52204432	52205506	52204432	52204584	52204789	52205506	1325	86,69,92	88,121,96	67,68,54	83,83,96	305	100	0.44373818882	0.950417139146	0.243,0.158,0.239	0.209,0.212,0.156	0.021
143	"ENSMUSG00000042831"	"Alkbh6"	chr7	+	30309480	30310054	30309480	30309559	30310027	30310054	143	132,110,124	1,1,2	103,90,104	0,0,5	568	100	0.445553952353	0.950417139146	0.959,0.951,0.916	1.0,1.0,0.785	0.014
1442	"ENSMUSG00000038538"	"Ubn2"	chr6	+	38487107	38491931	38487107	38487150	38490383	38491931	1442	207,224,196	15,19,17	152,129,197	20,12,14	3333	100	0.4447594802	0.950417139146	0.293,0.261,0.257	0.186,0.244,0.297	0.028
1485	"ENSMUSG00000062031"	"Athl1"	chr7	+	140944950	140945349	140944950	140945082	140945237	140945349	1485	41,51,48	37,40,58	59,52,50	35,51,47	255	100	0.444249239805	0.950417139146	0.303,0.333,0.245	0.398,0.286,0.294	-0.032
188	"ENSMUSG00000027676"	"Ccdc39"	chr3	-	33830024	33830760	33830024	33830157	33830656	33830760	188	25,29,25	7,2,6	18,29,23	3,4,2	599	100	0.442158924989	0.950417139146	0.374,0.708,0.41	0.5,0.548,0.658	-0.071
2044	"ENSMUSG00000029359"	"Tesc"	chr5	+	118056376	118056644	118056376	118056438	118056536	118056644	2044	120,138,107	279,308,271	124,92,119	260,308,297	198	100	0.445381136284	0.950417139146	0.178,0.185,0.166	0.194,0.131,0.168	0.012
2109	"ENSMUSG00000000561"	"Wdr77"	chr3	+	105965764	105966425	105965764	105965873	105966356	105966425	2109	174,160,199	134,134,115	149,125,125	104,106,106	583	100	0.443397629453	0.950417139146	0.182,0.17,0.229	0.197,0.168,0.168	0.016
2182	"ENSMUSG00000041423"	"Paqr6"	chr3	+	88365027	88365802	88365027	88365103	88365674	88365802	2182	1300,1235,1207	430,432,422	1028,1050,988	355,403,374	671	100	0.445715730028	0.950417139146	0.311,0.299,0.299	0.301,0.28,0.282	0.015
240	"ENSMUSG00000020708"	"Psmc5"	chr11	+	106262403	106262691	106262403	106262502	106262580	106262691	240	48,50,47	501,504,515	54,41,55	470,469,462	178	100	0.444692201908	0.950417139146	0.051,0.053,0.049	0.061,0.047,0.063	-0.006
2416	"ENSMUSG00000047617"	"BC029214"	chr2	-	25460008	25460357	25460008	25460074	25460166	25460357	2416	109,96,84	166,158,192	117,108,100	186,164,175	192	100	0.443397434685	0.950417139146	0.255,0.24,0.186	0.247,0.255,0.229	-0.017
2678	"ENSMUSG00000028849"	"Mtap7d1"	chr4	-	126233892	126234236	126233892	126233997	126234097	126234236	2678	11,9,17	246,211,232	14,13,19	235,260,225	200	100	0.443379280687	0.950417139146	0.022,0.021,0.035	0.029,0.024,0.041	-0.005
70	"ENSMUSG00000039354"	"Smarcal1"	chr1	+	72611294	72613024	72611294	72611435	72612808	72613024	70	107,103,100	92,90,88	57,81,78	80,61,69	1473	100	0.442932937931	0.950417139146	0.073,0.072,0.072	0.046,0.083,0.071	0.006
1409	"ENSMUSG00000049281"	"Scn3b"	chr9	+	40288373	40291618	40288373	40288453	40288543	40291618	1409	2,6,1	1,0,0	3,1,4	0,2,0	190	100	0.446862210658	0.950968170558	0.513,1.0,1.0	1.0,0.208,1.0	0.102
1501	"ENSMUSG00000033728"	"Lrrc14"	chr15	+	76712866	76713985	76712866	76713220	76713815	76713985	1501	300,304,316	4,6,7	310,316,361	5,3,6	695	100	0.446490089643	0.950968170558	0.915,0.879,0.867	0.899,0.938,0.896	-0.024
2402	"ENSMUSG00000004561"	"Mettl17"	chr14	+	51885150	51885522	51885150	51885304	51885403	51885522	2402	61,30,41	5,3,2	42,47,34	4,2,1	199	100	0.447221045245	0.950968170558	0.86,0.834,0.912	0.841,0.922,0.945	-0.034
1928	"ENSMUSG00000026176"	"Ctdsp1"	chr1	+	74393277	74393901	74393277	74393426	74393796	74393901	1928	57,63,48	352,327,349	52,50,62	384,379,360	470	100	0.448583298943	0.951212778482	0.033,0.039,0.028	0.028,0.027,0.035	0.003
471	"ENSMUSG00000019494"	"Cops6"	chr5	+	138161673	138162225	138161673	138161805	138162136	138162225	471	71,57,88	346,313,334	75,71,62	302,274,287	431	100	0.448264599402	0.951212778482	0.045,0.041,0.058	0.054,0.057,0.048	-0.005
598	"ENSMUSG00000003437"	"Paf1"	chr7	+	28395417	28395695	28395417	28395539	28395628	28395695	598	26,28,27	149,150,140	21,21,20	139,127,122	189	100	0.448083426204	0.951212778482	0.085,0.09,0.093	0.074,0.08,0.08	0.011
62	"ENSMUSG00000032604"	"Qars"	chr9	+	108508382	108509224	108508382	108508530	108508876	108509224	62	25,20,13	146,145,133	28,19,18	134,128,144	446	100	0.449947553347	0.953222224128	0.037,0.03,0.021	0.045,0.032,0.027	-0.005
1002	"ENSMUSG00000064120"	"Mocs1"	chr17	+	49454029	49455435	49454029	49454201	49455256	49455435	1002	570,573,621	3,0,1	568,639,559	0,1,1	1155	100	0.458628752889	0.953989200957	0.943,1.0,0.982	1.0,0.982,0.98	-0.012
1096	"ENSMUSG00000028393"	"Alad"	chr4	-	62510867	62511612	62510867	62510923	62511523	62511612	1096	212,193,224	251,248,328	194,173,173	203,293,278	700	100	0.457329132999	0.953989200957	0.108,0.1,0.089	0.12,0.078,0.082	0.006
115	"ENSMUSG00000023039"	"Krt7"	chr15	+	101413968	101416281	101413968	101414180	101416220	101416281	115	88,92,71	101,73,73	102,66,76	82,64,66	2140	100	0.452507837023	0.953989200957	0.039,0.056,0.043	0.055,0.046,0.051	-0.005
1179	"ENSMUSG00000032125"	"Robo4"	chr9	+	37405572	37406083	37405572	37405741	37405897	37406083	1179	24,23,16	12,13,23	20,17,11	20,10,17	256	100	0.45217953382	0.953989200957	0.439,0.409,0.214	0.281,0.399,0.202	0.06
1187	"ENSMUSG00000002014"	"Ssr4"	chrX	+	73787183	73788953	73787183	73787306	73788834	73788953	1187	142,175,132	409,410,410	151,158,161	495,471,445	1628	100	0.458066275738	0.953989200957	0.021,0.026,0.019	0.018,0.02,0.022	0.002
1209	"ENSMUSG00000025151"	"Maged1"	chrX	-	94537675	94538065	94537675	94537755	94537973	94538065	1209	507,494,452	991,971,1050	419,403,416	889,893,974	318	100	0.457799406462	0.953989200957	0.139,0.138,0.119	0.129,0.124,0.118	0.008
1215	"ENSMUSG00000031812"	"Map1lc3b"	chr8	+	121593489	121596092	121593489	121593545	121595985	121596092	1215	430,467,518	1194,1086,1120	424,442,437	1114,1126,1141	2540	100	0.458306605853	0.953989200957	0.014,0.017,0.018	0.015,0.015,0.015	0.001
1384	"ENSMUSG00000028737"	"Aldh4a1"	chr4	+	139640612	139642273	139640612	139640686	139642076	139642273	1384	137,133,136	83,56,74	116,98,121	76,60,59	1490	100	0.464487091184	0.953989200957	0.1,0.137,0.11	0.093,0.099,0.121	0.011
1536	"ENSMUSG00000036372"	"1810006K21Rik"	chr19	+	10206423	10207300	10206423	10206533	10207163	10207300	1536	143,114,114	585,581,559	127,114,107	502,517,463	730	100	0.463603275766	0.953989200957	0.032,0.026,0.027	0.033,0.029,0.031	-0.003
1598	"ENSMUSG00000027569"	"1600027N09Rik"	chr2	+	180584405	180584871	180584405	180584487	180584693	180584871	1598	274,262,205	11,6,11	235,237,220	13,9,10	306	100	0.458461257056	0.953989200957	0.891,0.935,0.859	0.855,0.896,0.878	0.019
1638	"ENSMUSG00000041945"	"Mfsd9"	chr1	-	40784376	40786210	40784376	40784506	40786166	40786210	1638	6,6,2	6,12,10	8,2,4	1,6,9	1760	100	0.459099423101	0.953989200957	0.054,0.028,0.011	0.313,0.019,0.025	-0.088
1663	"ENSMUSG00000008682"	"Rpl10"	chrX	+	74271659	74271907	74271659	74271718	74271799	74271907	1663	134,96,106	4093,3942,3934	123,111,127	3885,4014,3913	181	100	0.464066193483	0.953989200957	0.018,0.013,0.015	0.017,0.015,0.018	-0.001
1681	"ENSMUSG00000004788"	"Eif2b2"	chr12	+	85219821	85220245	85219821	85219933	85220096	85220245	1681	40,41,54	1,2,3	45,36,30	3,1,4	263	100	0.463363030884	0.953989200957	0.938,0.886,0.873	0.851,0.932,0.74	0.058
1716	"ENSMUSG00000040562"	"Gstm2"	chr3	-	107985617	107986109	107985617	107985682	107986033	107986109	1716	46,41,36	193,179,195	33,30,32	158,161,177	451	100	0.452799264407	0.953989200957	0.05,0.048,0.039	0.044,0.04,0.039	0.005
1838	"ENSMUSG00000030035"	"Wbp1"	chr6	-	83120184	83120873	83120184	83120287	83120771	83120873	1838	247,253,243	339,359,312	212,191,257	326,310,331	584	100	0.460539577245	0.953989200957	0.111,0.108,0.118	0.1,0.095,0.117	0.008
1896	"ENSMUSG00000039233"	"Tbce"	chr13	-	14005787	14006007	14005787	14005852	14005942	14006007	1896	22,24,25	140,119,112	14,26,25	98,114,78	190	100	0.466607700392	0.953989200957	0.076,0.096,0.105	0.07,0.107,0.144	-0.015
1925	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85076023	85076284	85076023	85076132	85076216	85076284	1925	45,52,41	87,85,89	43,57,51	92,83,78	184	100	0.466987720748	0.953989200957	0.219,0.25,0.2	0.203,0.272,0.262	-0.023
1977	"ENSMUSG00000020877"	"Scrn2"	chr11	+	97032754	97033229	97032754	97032970	97033063	97033229	1977	4,16,14	43,42,42	8,21,15	42,34,59	193	100	0.462241802809	0.953989200957	0.046,0.165,0.147	0.09,0.242,0.116	-0.03
1980	"ENSMUSG00000067212"	"H2-T23"	chr17	-	36030821	36031913	36030821	36031097	36031637	36031913	1980	290,294,260	472,456,458	234,297,266	478,466,466	640	100	0.464555240144	0.953989200957	0.088,0.092,0.081	0.071,0.091,0.082	0.006
2208	"ENSMUSG00000027937"	"Jtb"	chr3	+	90232194	90232511	90232194	90232232	90232428	90232511	2208	135,156,140	124,106,112	146,158,116	119,125,122	296	100	0.459294930845	0.953989200957	0.269,0.332,0.297	0.293,0.299,0.243	0.021
220	"ENSMUSG00000035772"	"Mrps2"	chr2	+	28468242	28468950	28468242	28468359	28468820	28468950	220	16,12,25	57,38,41	17,10,21	49,43,55	561	100	0.466218545295	0.953989200957	0.048,0.053,0.098	0.058,0.04,0.064	0.012
2236	"ENSMUSG00000005958"	"Ephb3"	chr16	+	21221864	21222304	21221864	21222058	21222148	21222304	2236	8,11,6	105,121,108	7,6,3	93,96,72	190	100	0.454439478363	0.953989200957	0.039,0.046,0.028	0.038,0.032,0.021	0.007
2243	"ENSMUSG00000026339"	"Ccdc93"	chr1	+	121494395	121497068	121494395	121494433	121496983	121497068	2243	57,45,61	46,43,42	48,48,35	43,31,47	2650	100	0.461257341348	0.953989200957	0.045,0.038,0.052	0.04,0.055,0.027	0.004
2309	"ENSMUSG00000028952"	"Zbtb48"	chr4	-	152025777	152027059	152025777	152026019	152026387	152027059	2309	83,72,80	24,24,22	74,73,62	17,19,17	468	100	0.461894885683	0.953989200957	0.425,0.391,0.437	0.482,0.451,0.438	-0.039
2351	"ENSMUSG00000053693"	"Mast1"	chr8	-	84916552	84917974	84916552	84916759	84917726	84917974	2351	32,38,31	74,78,75	20,33,28	71,81,58	1067	100	0.450806435281	0.953989200957	0.039,0.044,0.037	0.026,0.037,0.043	0.005
2356	"ENSMUSG00000001418"	"0610031J06Rik"	chr3	+	88325676	88326312	88325676	88325931	88326114	88326312	2356	76,85,110	641,670,635	90,108,89	648,637,595	283	100	0.451334602882	0.953989200957	0.04,0.043,0.058	0.047,0.057,0.05	-0.004
2378	"ENSMUSG00000037805"	"Rpl10a"	chr17	+	28328966	28329522	28328966	28329047	28329373	28329522	2378	395,415,439	1445,1589,1454	472,475,448	1498,1623,1548	426	100	0.453514844547	0.953989200957	0.06,0.058,0.066	0.069,0.064,0.064	-0.004
239	"ENSMUSG00000033436"	"Armcx2"	chrX	-	134807453	134807725	134807453	134807513	134807620	134807725	239	32,28,38	140,121,126	23,25,25	105,101,123	207	100	0.465938041992	0.953989200957	0.099,0.101,0.127	0.096,0.107,0.089	0.012
2444	"ENSMUSG00000038780"	"Smurf1"	chr5	-	144880624	144881819	144880624	144880700	144881617	144881819	2444	78,58,81	26,17,28	62,85,102	21,27,21	1017	100	0.462925980457	0.953989200957	0.228,0.251,0.221	0.225,0.236,0.323	-0.028
2623	"ENSMUSG00000006215"	"Zbtb17"	chr4	+	141465523	141465842	141465523	141465640	141465721	141465842	2623	10,24,34	43,47,60	37,22,17	80,51,73	181	100	0.464321627464	0.953989200957	0.114,0.22,0.238	0.204,0.192,0.114	0.021
271	"ENSMUSG00000040746"	"Rnf167"	chr11	+	70649674	70650017	70649674	70649765	70649911	70650017	271	88,114,100	220,238,232	100,94,97	195,193,217	246	100	0.457697034513	0.953989200957	0.14,0.163,0.149	0.173,0.165,0.154	-0.013
480	"ENSMUSG00000038241"	"Cep250"	chr2	+	155969994	155970895	155969994	155970236	155970712	155970895	480	20,13,10	35,32,34	19,7,26	28,37,35	576	100	0.459656243256	0.953989200957	0.09,0.066,0.049	0.105,0.032,0.114	-0.015
486	"ENSMUSG00000022561"	"Gpaa1"	chr15	+	76332159	76332631	76332159	76332287	76332483	76332631	486	72,85,91	2,1,0	53,79,81	0,4,0	296	100	0.460656989906	0.953989200957	0.924,0.966,1.0	1.0,0.87,1.0	0.007
48	"ENSMUSG00000031256"	"Cstf2"	chrX	+	134069844	134073277	134069844	134069907	134073135	134073277	48	184,166,129	20,33,31	136,139,111	22,38,19	3328	100	0.455850677986	0.953989200957	0.217,0.131,0.111	0.157,0.099,0.149	0.018
519	"ENSMUSG00000025188"	"Hps1"	chr19	-	42756257	42757906	42756257	42756340	42757792	42757906	519	243,259,244	34,27,27	201,186,211	21,39,23	1552	100	0.463011424121	0.953989200957	0.315,0.382,0.368	0.381,0.235,0.372	0.026
