ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
669	"AT4G40050"	NA	chr4	-	18561988	18562084	18561992	18562084	18561698	18561884	669	5,10	9,9	8	10	53	49	0.967736665175	1.0	0.339,0.507	0.425	-0.002
692	"AT1G55540"	"NUP214"	chr1	-	20737676	20738028	20737685	20738028	20737350	20737534	692	0,1	37,38	0	8	58	49	1	1.0	0.0,0.022	0.0	0.011
695	"AT2G35550"	"BPC7"	chr2	+	14929242	14929477	14929242	14929401	14929889	14930898	695	1,0	0,0	4	1	125	49	1	1.0	1.0,NA	0.611	0.389
697	"AT2G35550"	"BPC7"	chr2	+	14929242	14929448	14929242	14929401	14929889	14930898	697	1,0	0,0	2	1	96	49	1	1.0	1.0,NA	0.505	0.495
701	"AT5G65770"	"LINC4"	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	701	0,6	2,2	1	1	130	49	0.928014061109	1.0	0.0,0.531	0.274	-0.009
705	"AT4G39170"	"SFH6"	chr4	+	18242257	18242357	18242257	18242351	18242429	18242645	705	106,113	0,2	19	0	55	49	1	1.0	1.0,0.981	1.0	-0.01
70	"AT5G57060"	NA	chr5	+	23090626	23090714	23090626	23090675	23091000	23091108	70	2,1	1,1	13	10	88	49	0.911153327232	1.0	0.527,0.358	0.42	0.023
710	"AT1G57680"	NA	chr1	-	21364307	21364749	21364496	21364749	21362358	21364116	710	2,4	68,68	11	236	238	49	1	1.0	0.006,0.012	0.01	-0.001
714	"AT5G43930"	NA	chr5	+	17680508	17680608	17680508	17680583	17680690	17681082	714	5,10	18,18	9	25	74	49	0.865274026041	1.0	0.155,0.269	0.192	0.02
719	"AT1G34065"	"SAMC2"	chr1	-	12400964	12401036	12400985	12401036	12400828	12400883	719	3,0	0,0	21	5	70	49	1	1.0	1.0,NA	0.746	0.254
728	"AT5G52220"	NA	chr5	-	21207242	21207448	21207261	21207448	21207096	21207175	728	0,0	0,2	2	5	68	49	1	1.0	NA,0.0	0.224	-0.224
739	"AT1G29850"	NA	chr1	+	10447753	10448133	10447753	10447868	10448679	10448745	739	3,14	660,501	22	420	314	49	1	1.0	0.001,0.004	0.008	-0.005
754	"AT4G21105"	NA	chr4	+	11265478	11266075	11265478	11265743	11266269	11266431	754	4,4	1367,1334	6	3132	381	49	1	1.0	0.0,0.0	0.0	0.0
782	"AT5G62950"	NA	chr5	-	25263370	25264053	25263710	25264053	25263025	25263154	782	58,83	36,31	74	35	389	49	0.970434635292	1.0	0.169,0.252	0.21	0.001
785	"AT1G20640"	"NLP4"	chr1	+	7154757	7155089	7154757	7154829	7155169	7155980	785	2,1	27,27	1	33	309	49	1	1.0	0.012,0.006	0.005	0.004
789	"AT3G21430"	"ALY3"	chr3	-	7548862	7549089	7548874	7549089	7548721	7548778	789	0,2	0,1	1	1	61	49	1	1.0	NA,0.616	0.445	0.171
800	"AT1G37150"	"HCS2"	chr1	-	14175169	14175396	14175329	14175396	14174797	14175068	800	12,21	0,1	4	0	209	49	1	1.0	1.0,0.831	1.0	-0.085
801	"AT5G55520"	NA	chr5	-	22489451	22489505	22489463	22489505	22488593	22489364	801	15,9	18,9	1	1	61	49	0.881429532903	1.0	0.401,0.445	0.445	-0.022
821	"AT3G12040"	"MAG"	chr3	-	3835576	3835667	3835609	3835667	3835128	3835515	821	0,1	0,0	0	1	82	49	1	1.0	NA,1.0	0.0	1.0
826	"AT2G27950"	NA	chr2	-	11903682	11904062	11903883	11904062	11902346	11903454	826	0,1	67,72	2	77	250	49	1	1.0	0.0,0.003	0.005	-0.004
832	"AT1G78690"	NA	chr1	+	29596982	29597235	29596982	29597210	29597315	29597446	832	2,7	6,8	3	6	74	49	0.885402640584	1.0	0.181,0.367	0.249	0.025
846	"AT5G50870"	"UBC27"	chr5	-	20699969	20700162	20700002	20700162	20699826	20699910	846	5,13	36,37	17	69	82	49	0.911183548482	1.0	0.077,0.174	0.128	-0.003
853	"AT2G38280"	"AMPD"	chr2	-	16033726	16033835	16033741	16033835	16033291	16033654	853	23,30	34,28	17	19	64	49	0.90835506144	1.0	0.341,0.451	0.407	-0.011
856	"AT5G40500"	NA	chr5	+	16227770	16228049	16227770	16228022	16228119	16228245	856	0,1	0,3	18	11	76	49	1	1.0	NA,0.177	0.513	-0.336
869	"AT2G22807"	NA	chr2	+	9715048	9715191	9715048	9715160	9715777	9716192	869	0,0	1,0	18	27	80	49	1	1.0	0.0,NA	0.29	-0.29
871	"AT4G31570"	NA	chr4	+	15297330	15297997	15297330	15297993	15298134	15303824	871	4,0	3,0	0	5	53	49	1	1.0	0.552,NA	0.0	0.552
878	"AT3G06400"	"CHR11"	chr3	+	1944493	1944688	1944493	1944682	1944769	1944804	878	1,0	25,9	0	6	55	49	1	1.0	0.034,0.0	0.0	0.017
897	"AT1G78870"	"UBC35"	chr1	+	29650722	29651018	29650722	29650750	29651315	29651374	897	40,57	0,1	82	0	317	49	1	1.0	1.0,0.898	1.0	-0.051
898	"AT1G78870"	"UBC35"	chr1	+	29650722	29651015	29650722	29650750	29651315	29651374	898	64,76	0,1	129	0	314	49	1	1.0	1.0,0.922	1.0	-0.039
910	"AT4G39260"	"RBG8"	chr4	-	18274314	18274567	18274416	18274567	18273898	18274185	910	679,1524	1,0	881	0	151	49	1	1.0	0.995,1.0	1.0	-0.002
924	"AT4G13100"	NA	chr4	-	7637657	7637726	7637662	7637726	7637036	7637529	924	29,27	213,125	5	29	54	49	0.909915795449	1.0	0.11,0.164	0.135	0.002
93	"AT1G16890"	"UBC36"	chr1	-	5778034	5778089	5778061	5778089	5777851	5777938	93	5,6	434,477	1	616	76	49	1	1.0	0.007,0.008	0.001	0.006
972	"AT3G57410"	"VLN3"	chr3	-	21250385	21250845	21250819	21250845	21249753	21249858	972	21,28	16,17	16	10	483	49	0.942497344777	1.0	0.118,0.143	0.14	-0.01
987	"AT1G21610"	NA	chr1	+	7578051	7578165	7578051	7578162	7578250	7578956	987	16,11	32,38	4	9	52	49	0.889125053986	1.0	0.32,0.214	0.295	-0.028
998	"AT2G29890"	"VLN1"	chr2	+	12747605	12747759	12747605	12747753	12747869	12747880	998	17,13	8,7	16	8	55	49	0.991060680133	1.0	0.654,0.623	0.641	-0.002
