chr	strand	mstarts	mends
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr14	+	NA	NA
chr14	-	NA	NA
chr14	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
chr19	-	NA	NA
chr19	+	NA	NA
chr19	-	NA	NA
